Title,Company,Level,Responsibility,Link
Middleware Specialist - Reporting/Data Analytics,TechDoQuest,Entry level,"<section class=""link-columns""><div class=""link-column""><h3 class=""link-column__title"">Jobs with related titles</h3><ul class=""link-column__list""><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/system-administrator-jobs?trk=public_jobs_related_jserp_link"">System Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/system-engineer-jobs?trk=public_jobs_related_jserp_link"">System Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/administrator-jobs?trk=public_jobs_related_jserp_link"">Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/network-administrator-jobs?trk=public_jobs_related_jserp_link"">Network Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-system-administrator-jobs?trk=public_jobs_related_jserp_link"">Senior System Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/packager-jobs?trk=public_jobs_related_jserp_link"">Packager jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-system-engineer-jobs?trk=public_jobs_related_jserp_link"">Senior System Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/computer-repair-technician-jobs?trk=public_jobs_related_jserp_link"">Computer Repair Technician jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/infrastructure-engineer-jobs?trk=public_jobs_related_jserp_link"">Infrastructure Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/junior-system-administrator-jobs?trk=public_jobs_related_jserp_link"">Junior System Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/windows-system-administrator-jobs?trk=public_jobs_related_jserp_link"">Windows System Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/infrastructure-analyst-jobs?trk=public_jobs_related_jserp_link"">Infrastructure Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/infrastructure-specialist-jobs?trk=public_jobs_related_jserp_link"">Infrastructure Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/linux-system-administrator-jobs?trk=public_jobs_related_jserp_link"">Linux System Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/microsoft-specialist-jobs?trk=public_jobs_related_jserp_link"">Microsoft Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/customer-engineer-jobs?trk=public_jobs_related_jserp_link"">Customer Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/desktop-engineer-jobs?trk=public_jobs_related_jserp_link"">Desktop Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/system-advisor-jobs?trk=public_jobs_related_jserp_link"">System Advisor jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-network-administrator-jobs?trk=public_jobs_related_jserp_link"">Senior Network Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/computer-network-technician-jobs?trk=public_jobs_related_jserp_link"">Computer Network Technician jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/network-technician-jobs?trk=public_jobs_related_jserp_link"">Network Technician jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/linux-engineer-jobs?trk=public_jobs_related_jserp_link"">Linux Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-administrator-jobs?trk=public_jobs_related_jserp_link"">Senior Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-solutions-engineer-jobs?trk=public_jobs_related_jserp_link"">Senior Solutions Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/windows-administrator-jobs?trk=public_jobs_related_jserp_link"">Windows Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/information-technology-administrator-jobs?trk=public_jobs_related_jserp_link"">Information Technology Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/information-technology-engineer-jobs?trk=public_jobs_related_jserp_link"">Information Technology Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/operations-administrator-jobs?trk=public_jobs_related_jserp_link"">Operations Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/technical-engineer-jobs?trk=public_jobs_related_jserp_link"">Technical Engineer jobs</a></li></ul></div><div class=""link-column""><h3 class=""link-column__title"">Other popular searches</h3><ul class=""link-column__list""><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/system-administrator-jobs-toronto-on?trk=public_jobs_related_jserp_link"">System Administrator jobs in Toronto, ON</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/administrator-jobs-toronto-on?trk=public_jobs_related_jserp_link"">Administrator jobs in Toronto, ON</a></li></ul></div></section>",https://ca.linkedin.com/jobs/view/middleware-specialist-reporting-data-analytics-at-techdoquest-1770531003?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=12&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,"Reconcile position holdings on a daily basis between the Bloomberg Px7000 Database (Bloomberg) and the internal investment systems (Maximis). Identify and resolve discrepancies, distribute exception reports to front and back office with details and explanations for the discrepancies and follow through until breaks are resolved.",https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,"Reconcile the settle date cash on Bloomberg against a calculated balance produced from Maximis that the traders use to make investment decisions, plus identify and resolve cash breaks.",https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,Input investment and trade data related to complicated investments from multiple investment offices into the systems as requested by our North American and International Managers.,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate, Communicate on a timely basis on any issues with Managers and Custodians due to the time sensitive nature of these activities and keep inventory of outstanding or pending actions and manage to the corporate action and trade settlement deadline.,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,Conduct analysis investigate possible error and make corrections to investments and trade data that have already been input within documented guidelines. Review forecasted cash flows that have been brought to the transaction management area from the reconciliation area as they do not reconcile to the bank.,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate, Act as a resource to the team and department for any related Bloomberg application inquiries and investigations,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate, Verification of Bloomberg Account Groups and accounts with Maximis’ account list,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,"Assist the Bloomberg Analyst in the creation of the monthly TM trade metrics and portfolio metrics report to manager, director for sign-off",https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate, Run bond rating discrepancy file and distribute to Data Specialist for updating into Maximis,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,Run variable rate discrepancy file and distribute to Reconciliation and Data Maintenance areas,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,Adhere to established SOX documentation and controls as well as assist with Internal and External Audits.,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,2+ years of experience in a ,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,2+ years experience using ,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate, Excellent working knowledge of ,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Int. Transaction Management Analyst to reconcile holdings between Bloomberg Px7000 databases and internal investment systems for a major insurance client. -3722,S.i. Systems,Associate,Canadian Securities Course,https://ca.linkedin.com/jobs/view/int-transaction-management-analyst-to-reconcile-holdings-between-bloomberg-px7000-databases-and-internal-investment-systems-for-a-major-insurance-client-3722-at-s-i-systems-1755525416?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=13&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Technical Analyst,Talent World,Entry level,"Microsoft Azure IaaS and PaaS environments – provisioning, configuration, and maintenance of compute, networking, web, storage, and database resources.",https://ca.linkedin.com/jobs/view/technical-analyst-at-talent-world-1735814538?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=14&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Technical Analyst,Talent World,Entry level,"Release management of custom web applications, web services, and web APIs. ",https://ca.linkedin.com/jobs/view/technical-analyst-at-talent-world-1735814538?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=14&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Technical Analyst,Talent World,Entry level,"WinTel servers with latest Microsoft Windows enterprise OS, Hyper-V, and Active Directory (AD)",https://ca.linkedin.com/jobs/view/technical-analyst-at-talent-world-1735814538?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=14&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Technical Analyst,Talent World,Entry level,"Local networks, Wi-Fi, and VPN systems",https://ca.linkedin.com/jobs/view/technical-analyst-at-talent-world-1735814538?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=14&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Technical Analyst,Talent World,Entry level,"Firmware upgrades and patch management for HP blade servers, networking appliances, operating systems, and platforms.",https://ca.linkedin.com/jobs/view/technical-analyst-at-talent-world-1735814538?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=14&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Technical Analyst,Talent World,Entry level,"Systems monitoring/alerting, security, and capacity management to ensure alignment with operational targets.",https://ca.linkedin.com/jobs/view/technical-analyst-at-talent-world-1735814538?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=14&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Technical Analyst,Talent World,Entry level,"Collecting, reporting, and benchmarking various infrastructure indicators and metrics on regular basis.",https://ca.linkedin.com/jobs/view/technical-analyst-at-talent-world-1735814538?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=14&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
